txn_id,app,psp_candidate,src_bank,dest_bank,amount,channel,device_type,network_latency_ms,hour,weekday,recent_fail_rate_src_dest_5m,psp_success_rate_5m,status
dd771195-b5cd-45b3-8f49-bb46d8700e83,GooglePay,HDFC_PSP,YesBank,Axis,1345,UPI,iOS,58,11,3,0.052,0.983,success
f2b8f33e-dec1-4526-bfd7-7e1d1396e89a,GooglePay,SBI_PSP,ICICI,HDFC,1727,UPI,iOS,105,5,0,0.08,0.971,success
ddcc3aba-d5d0-469f-a401-41a24e8d0c04,PhonePe,Axis_PSP,Axis,YesBank,546,UPI,Android,169,17,2,0.056,0.953,success
d3635a4f-ea49-4dca-b3ef-d4d45c5d1ab3,Paytm,Axis_PSP,HDFC,Axis,1800,UPI,iOS,262,5,0,0.015,0.958,failure
c63060ac-b6c4-4b4b-9bd0-6bd31f05be61,Paytm,SBI_PSP,Axis,HDFC,1550,UPI,iOS,207,16,5,0.094,0.972,success
56b1dac2-9695-4810-8b94-5b24a152da62,PhonePe,SBI_PSP,Axis,Axis,622,UPI,iOS,251,4,3,0.1,0.97,success
855ccc3d-1084-45af-b516-2f2b93270723,GooglePay,Axis_PSP,ICICI,HDFC,1996,UPI,iOS,27,10,2,0.043,0.953,success
366d0fd4-b122-4464-9448-046f6d6d27fb,Paytm,Axis_PSP,YesBank,YesBank,577,UPI,iOS,92,1,4,0.039,0.957,success
b57afd54-f5e1-44b3-8a9c-66f21af25a04,PhonePe,SBI_PSP,YesBank,ICICI,385,UPI,Android,194,20,3,0.069,0.974,success
3585f363-a21a-43c7-8f5a-a84bca165c74,GooglePay,HDFC_PSP,ICICI,Axis,1385,UPI,Android,112,14,1,0.056,0.979,success
a7d2f40b-b4eb-44d1-9bcc-a81de4b3463e,GooglePay,HDFC_PSP,SBI,ICICI,42,UPI,iOS,114,3,2,0.006,0.986,success
9b991160-4531-4cad-a882-76c4c612a4d2,Paytm,SBI_PSP,SBI,HDFC,1039,UPI,iOS,52,14,0,0.081,0.974,success
df2dc9cf-50ed-4a52-a226-2147e3da1b5c,PhonePe,HDFC_PSP,Axis,SBI,1762,UPI,Android,209,14,2,0.062,0.98,success
69100011-cf17-4a40-a0ca-7a716bc58ab4,GooglePay,SBI_PSP,SBI,Axis,37,UPI,Android,191,14,1,0.08,0.98,success
40fa0676-9af8-469b-a6ef-e36aeca96b38,PhonePe,SBI_PSP,SBI,HDFC,643,UPI,iOS,78,1,4,0.08,0.974,success
4dd3f864-96b8-48c3-8b41-635c641d58d0,Paytm,SBI_PSP,Axis,Axis,1073,UPI,iOS,199,20,3,0.118,0.964,success
3011af9c-bd01-4133-b2ad-4bc613a41e8c,Paytm,SBI_PSP,Axis,ICICI,2480,UPI,iOS,56,22,1,0.002,0.966,success
0117a887-6a9d-4dcb-b65f-1da3ace62401,GooglePay,SBI_PSP,YesBank,HDFC,962,UPI,Android,173,20,3,0.056,0.974,success
03429658-7836-4bcf-99a0-d790458c7593,Paytm,SBI_PSP,Axis,Axis,1159,UPI,Android,197,18,2,0.061,0.971,success
0b602b22-41c2-4b05-b655-99efd59c0193,GooglePay,HDFC_PSP,HDFC,Axis,1194,UPI,iOS,202,20,1,0.093,0.973,success
103c16bf-21eb-4765-abdb-d50f0fd72747,GooglePay,Axis_PSP,HDFC,YesBank,1343,UPI,iOS,124,6,1,0.05,0.952,success
af695b8d-f795-49c5-b950-7ad41c415a65,PhonePe,SBI_PSP,HDFC,YesBank,374,UPI,Android,244,11,2,0.003,0.972,success
40544a8c-e8e5-4c38-8f1c-731396241cbe,PhonePe,Axis_PSP,SBI,SBI,465,UPI,iOS,197,8,5,0.075,0.949,success
eef28095-6070-4376-bc16-ebda669998c6,GooglePay,HDFC_PSP,Axis,SBI,2294,UPI,iOS,107,5,5,0.064,0.974,success
b1d6d414-ef9d-48a8-a15c-52d70b867a61,PhonePe,SBI_PSP,SBI,HDFC,1822,UPI,Android,225,16,1,0.022,0.967,success
bad96b16-bd6a-4718-830f-3785573f04c3,Paytm,SBI_PSP,YesBank,ICICI,883,UPI,Android,230,20,6,0.111,0.979,failure
90260485-2512-4ece-b918-2fcc9837dba7,PhonePe,Axis_PSP,HDFC,ICICI,1656,UPI,iOS,33,9,2,0.072,0.961,success
f229d0f9-3f9b-4b83-bef2-7dd7cbe804c1,GooglePay,HDFC_PSP,Axis,HDFC,1777,UPI,iOS,90,17,2,0.034,0.981,success
c48a6d94-e7ca-4720-8a89-4934005520b4,Paytm,Axis_PSP,SBI,ICICI,2077,UPI,Android,304,15,2,0.049,0.955,failure
203f1024-3974-463c-a28b-421583484fac,Paytm,HDFC_PSP,HDFC,YesBank,1196,UPI,iOS,141,2,0,0.074,0.97,success
fdfb9e1f-92c5-44a1-a128-9f8302fc6f3a,Paytm,HDFC_PSP,Axis,SBI,1090,UPI,iOS,174,8,2,0.035,0.981,success
d27a3dca-a5f3-4e37-b394-ee1353e301d7,PhonePe,HDFC_PSP,ICICI,SBI,1205,UPI,Android,241,18,3,0.118,0.975,success
10a3842a-b921-467f-8de0-9a2ec3ad2155,Paytm,Axis_PSP,SBI,SBI,621,UPI,iOS,50,12,6,0.012,0.966,success
d61bff89-7980-4c0f-a827-cc2bb6b15112,PhonePe,HDFC_PSP,SBI,Axis,1247,UPI,iOS,88,10,2,0.023,0.976,failure
489a3ed5-37f4-41ea-b5d4-699664135ddc,PhonePe,Axis_PSP,Axis,YesBank,1395,UPI,iOS,149,16,4,0.011,0.953,success
97913a1f-16a1-4e94-b4a9-77df743919d0,PhonePe,SBI_PSP,ICICI,YesBank,419,UPI,Android,54,19,5,0.08,0.972,success
979b3a88-60d6-4251-a706-e53d5d5f5336,Paytm,SBI_PSP,HDFC,SBI,742,UPI,iOS,154,18,4,0.105,0.973,success
55e351f6-8865-4d17-a89b-29bfdafb7587,GooglePay,SBI_PSP,Axis,Axis,115,UPI,Android,81,10,0,0.047,0.969,success
f497d981-9534-4983-a30e-e82024858de3,Paytm,SBI_PSP,SBI,SBI,1024,UPI,iOS,62,4,2,0.022,0.964,failure
f6b3ba35-b892-4a53-bd6e-272756624c76,Paytm,SBI_PSP,ICICI,ICICI,1064,UPI,iOS,270,12,6,0.038,0.963,success
3394a023-5ab3-4938-891b-3d4d5c6b94d3,GooglePay,HDFC_PSP,Axis,ICICI,733,UPI,iOS,158,6,0,0.005,0.974,success
914ededf-96ad-4cd7-b94a-f5c44de202ec,Paytm,HDFC_PSP,YesBank,YesBank,395,UPI,iOS,52,19,4,0.111,0.981,success
8d66d123-15fb-4ec0-a199-adb48934ab17,GooglePay,HDFC_PSP,Axis,ICICI,585,UPI,Android,204,20,4,0.133,0.992,success
cbd07391-6c8c-4bcd-a7d0-2f9ec8f2b081,GooglePay,SBI_PSP,Axis,HDFC,2330,UPI,iOS,200,2,1,0.085,0.975,success
62290994-e146-4983-8bfe-976a20c6b611,Paytm,Axis_PSP,ICICI,HDFC,1037,UPI,Android,150,14,4,0.03,0.948,success
ea743c2d-db4e-4427-81c8-48de68f91e74,PhonePe,HDFC_PSP,YesBank,Axis,1451,UPI,iOS,55,7,5,0.072,0.981,success
5eaecd7c-21e6-4b97-9031-f9dc420f5573,PhonePe,Axis_PSP,Axis,YesBank,1433,UPI,Android,207,4,2,0.041,0.955,success
f5b12647-f613-4294-a685-9e6bea861aae,GooglePay,Axis_PSP,ICICI,YesBank,1446,UPI,iOS,243,3,2,0.012,0.956,success
d0541d2f-45c2-4ef4-8b06-c7ea3401f83e,GooglePay,SBI_PSP,ICICI,ICICI,1635,UPI,Android,224,0,5,0.001,0.972,success
dad6294b-157b-4585-8dec-35ced2fdb99f,PhonePe,Axis_PSP,Axis,SBI,2321,UPI,Android,20,16,6,0.066,0.954,success
535f4c15-3656-45c6-86bf-787a4cd41652,Paytm,HDFC_PSP,SBI,HDFC,590,UPI,Android,110,21,6,0.046,0.988,success
ceabe3dd-3b3a-4613-b652-12d82fc7e056,PhonePe,HDFC_PSP,SBI,Axis,1996,UPI,iOS,176,18,5,0.074,0.978,success
c7d41b60-4848-45fa-b4bc-1f0c89543cff,GooglePay,Axis_PSP,SBI,HDFC,565,UPI,iOS,90,15,1,0.085,0.959,success
5bb3d716-f81f-40ec-a4c0-258ebf0e3c3c,GooglePay,Axis_PSP,Axis,HDFC,822,UPI,Android,217,23,6,0.094,0.962,success
e0a539f9-10fa-4eda-b1a8-3d1afed1756b,Paytm,SBI_PSP,SBI,SBI,640,UPI,Android,273,1,0,0.043,0.972,success
843a7452-d12a-42f9-9372-8508460ca8f4,Paytm,HDFC_PSP,SBI,ICICI,2714,UPI,iOS,98,12,5,0.01,0.985,success
db08e1a4-084c-4e82-9c84-bee0f4893107,PhonePe,HDFC_PSP,ICICI,SBI,691,UPI,iOS,248,2,1,0.08,0.979,success
8c598e2a-3893-4e35-bea0-cbdb21e50258,PhonePe,Axis_PSP,Axis,SBI,1905,UPI,Android,118,16,5,0.087,0.949,success
66040c1b-8b27-4e96-944f-c259611ed759,Paytm,SBI_PSP,SBI,YesBank,1504,UPI,Android,221,2,1,0.044,0.962,success
2a3ec07d-5dbd-41c2-9190-176b220a9677,GooglePay,HDFC_PSP,Axis,HDFC,292,UPI,Android,26,0,3,0.076,0.989,success
1dbc588d-f947-414f-9319-b5e8042633a2,Paytm,SBI_PSP,ICICI,YesBank,1643,UPI,iOS,66,5,2,0.076,0.967,success
d4c75ad1-7d3d-454d-971f-971473faa8f1,PhonePe,SBI_PSP,YesBank,ICICI,186,UPI,iOS,163,20,2,0.101,0.962,success
97fc1194-92d3-4032-b1ac-c646ee0e44c9,GooglePay,SBI_PSP,ICICI,YesBank,1020,UPI,iOS,53,20,3,0.085,0.972,success
85b1934c-4ba1-4f02-9043-62af480b25fc,Paytm,Axis_PSP,YesBank,YesBank,1343,UPI,iOS,101,0,6,0.006,0.963,success
d7750f68-a41f-418a-860d-d182ff187ff5,PhonePe,Axis_PSP,ICICI,YesBank,2026,UPI,Android,171,15,5,0.093,0.96,success
b3268928-88ae-479f-b45c-32606153d94b,GooglePay,HDFC_PSP,Axis,HDFC,1384,UPI,Android,110,15,4,0.038,0.981,failure
3284c8e9-4a9b-4b95-bd4a-a3847249b773,GooglePay,HDFC_PSP,Axis,Axis,1177,UPI,Android,141,14,2,0.05,0.976,success
f549feba-547b-42a0-aea2-b6025aa78bc8,GooglePay,HDFC_PSP,YesBank,Axis,2901,UPI,iOS,27,21,6,0.016,0.975,failure
89fe8b58-4397-4342-a583-19e0f8ac6cde,Paytm,SBI_PSP,HDFC,YesBank,915,UPI,iOS,79,6,0,0.062,0.976,success
28198948-2c61-4703-b0f2-f43b288fdf74,PhonePe,SBI_PSP,YesBank,HDFC,984,UPI,Android,124,17,5,0.077,0.97,failure
6b57355d-bcea-4223-924e-a52fba39bae0,GooglePay,SBI_PSP,HDFC,HDFC,2191,UPI,Android,20,21,1,0.095,0.976,success
9ff6f09f-4731-497f-8d7e-078294df7fa2,Paytm,Axis_PSP,Axis,YesBank,1103,UPI,Android,216,15,3,0.041,0.953,failure
9adc6ef0-6896-412e-b1f5-87c22e0584b4,Paytm,SBI_PSP,YesBank,YesBank,259,UPI,iOS,243,10,0,0.097,0.971,success
8e4bdf52-85a3-43bc-aa1d-89caefb56be6,GooglePay,HDFC_PSP,ICICI,SBI,1395,UPI,iOS,36,0,2,0.06,0.977,success
85eec742-10d7-4b1c-8c3c-bfe6b3f64cb6,GooglePay,Axis_PSP,Axis,SBI,1403,UPI,Android,116,8,3,0.009,0.962,success
c98a3559-ae51-4015-89a6-db61315c73f3,PhonePe,HDFC_PSP,ICICI,YesBank,578,UPI,Android,292,7,6,0.087,0.987,success
6a5ba90a-0965-420e-927a-5ffc38915818,Paytm,HDFC_PSP,Axis,ICICI,1829,UPI,Android,138,5,0,0.091,0.987,success
113558ec-5fc5-4131-a662-a3369460a196,PhonePe,HDFC_PSP,ICICI,ICICI,1904,UPI,iOS,20,1,2,0.002,0.987,failure
ab7f5b20-f79b-4331-bc6e-99d35f437668,Paytm,SBI_PSP,SBI,YesBank,1205,UPI,Android,281,23,0,0.094,0.98,success
03a71f68-061f-47d3-9aa5-6685634be5e6,GooglePay,HDFC_PSP,YesBank,YesBank,626,UPI,Android,168,17,5,0.022,0.976,failure
40439567-e9de-4554-9139-6f79e1e1aaf9,PhonePe,SBI_PSP,Axis,SBI,1506,UPI,Android,76,2,0,0.091,0.971,success
9b022ed7-bec1-48b1-8bf8-4f332faaa933,GooglePay,HDFC_PSP,HDFC,ICICI,1765,UPI,iOS,199,17,0,0.074,0.979,failure
d3346f3c-708a-4abb-acf8-54b7a1615e7f,Paytm,SBI_PSP,Axis,HDFC,413,UPI,Android,95,3,2,0.045,0.966,success
499edd50-3b3c-4b30-a946-c45cd8ad3b76,GooglePay,HDFC_PSP,SBI,SBI,890,UPI,Android,129,10,4,0.087,0.978,success
a96158d8-5500-4a9d-b879-8e8a81db8e70,GooglePay,Axis_PSP,HDFC,HDFC,1240,UPI,iOS,219,14,6,0.076,0.959,success
7e36c841-11ed-4760-9d03-915cc967cc8b,GooglePay,Axis_PSP,SBI,Axis,1653,UPI,iOS,164,0,5,0.019,0.957,success
364d6dfe-2755-4129-9acb-6e0ec3794c38,PhonePe,HDFC_PSP,ICICI,YesBank,554,UPI,iOS,157,18,3,0.07,0.977,success
27475848-60f9-410f-9732-b4cdb7facfb4,Paytm,HDFC_PSP,ICICI,Axis,1122,UPI,Android,424,8,6,0.079,0.98,success
81beb65a-c542-4b16-b433-a30a744d04c6,GooglePay,HDFC_PSP,Axis,Axis,1304,UPI,Android,116,14,3,0.064,0.978,failure
159b7238-b279-47e9-a4fc-ddff6f3288f8,GooglePay,SBI_PSP,ICICI,SBI,2242,UPI,Android,104,0,5,0.015,0.97,success
491013d3-e89b-4396-9279-f68406a5a1aa,PhonePe,Axis_PSP,HDFC,ICICI,784,UPI,Android,99,9,1,0.058,0.958,success
e2f21c29-73df-4c71-ab57-8be34c221137,PhonePe,Axis_PSP,HDFC,Axis,289,UPI,iOS,109,16,5,0.014,0.949,success
2abf8d0f-34cc-4ffe-b78c-a2753a65b2a2,GooglePay,SBI_PSP,YesBank,ICICI,1254,UPI,iOS,269,12,0,0.024,0.977,success
e77d9880-46a1-4c87-bb2f-0090233fa102,Paytm,HDFC_PSP,Axis,SBI,1905,UPI,iOS,96,23,3,0.007,0.98,failure
d0e660ad-f27d-4af2-8cdd-8cdedebc5834,PhonePe,Axis_PSP,Axis,ICICI,62,UPI,Android,130,6,5,0.075,0.956,success
9f164694-5f43-4513-b57d-159e92ac4377,PhonePe,SBI_PSP,SBI,ICICI,2675,UPI,iOS,130,23,4,0.086,0.971,success
a9ba4a6a-eb83-4c93-9efb-eca7c3905613,PhonePe,SBI_PSP,ICICI,YesBank,1185,UPI,Android,182,21,2,0.059,0.969,success
584a280c-3a17-4c14-8519-8f10f1dbfd09,GooglePay,HDFC_PSP,SBI,HDFC,568,UPI,Android,142,10,5,0.094,0.983,success
39ec70d6-03dd-4e87-b83b-32c42e1afc84,PhonePe,Axis_PSP,ICICI,SBI,14,UPI,iOS,263,5,5,0.038,0.951,success
1b4db9df-2a81-4d62-a893-7d8826cd260c,Paytm,Axis_PSP,ICICI,HDFC,2382,UPI,Android,115,12,5,0.071,0.952,success
5570ddc8-628b-484e-a565-e30ca7bbab73,PhonePe,Axis_PSP,ICICI,YesBank,2117,UPI,iOS,205,5,6,0.071,0.957,success
48abd92f-ca63-44a3-af73-23637ea8a33d,GooglePay,SBI_PSP,YesBank,HDFC,992,UPI,Android,279,19,0,0.061,0.969,success
2b879c26-1ad7-46aa-935f-265b13d45737,Paytm,Axis_PSP,YesBank,SBI,1964,UPI,Android,80,10,6,0.091,0.955,failure
f49a9aa5-735e-4255-9ea5-68fdeec16841,GooglePay,HDFC_PSP,HDFC,HDFC,673,UPI,iOS,109,4,4,0.043,0.99,success
984288f1-c5a7-4728-9689-4ba37f95d0e2,Paytm,HDFC_PSP,YesBank,YesBank,1734,UPI,iOS,41,15,4,0.016,0.98,success
cfb292cc-35cd-4e04-9e0f-6228d5c6d0c0,Paytm,Axis_PSP,SBI,Axis,375,UPI,iOS,115,2,1,0.018,0.963,success
784124d0-777e-4f17-ac3b-a661773deba7,PhonePe,Axis_PSP,ICICI,HDFC,1456,UPI,Android,146,0,5,0.081,0.957,success
78477587-eb10-4611-ab20-4c57abbec7be,GooglePay,Axis_PSP,ICICI,YesBank,865,UPI,iOS,329,4,3,0.002,0.96,failure
90ffc103-f1be-4da8-a2f6-348b2c3812c7,Paytm,HDFC_PSP,Axis,HDFC,678,UPI,Android,245,10,0,0.076,0.981,success
07dc4b51-34e0-411e-8607-f578b80ce789,GooglePay,SBI_PSP,ICICI,SBI,730,UPI,Android,246,5,3,0.041,0.977,success
6c04ba2b-42ca-444e-9216-d0c9c5212b26,GooglePay,Axis_PSP,SBI,ICICI,2156,UPI,iOS,176,21,0,0.03,0.96,failure
fe486c33-101c-4eca-9d12-7b456196684e,GooglePay,Axis_PSP,Axis,HDFC,963,UPI,iOS,245,21,4,0.006,0.954,success
0da1799f-28bd-43fc-a048-183e3749aa8e,PhonePe,Axis_PSP,HDFC,SBI,3385,UPI,iOS,211,20,5,0.095,0.955,failure
3c9b0a79-bba7-4ad9-9bc5-3894558cc56b,GooglePay,Axis_PSP,SBI,Axis,1344,UPI,Android,169,13,1,0.004,0.952,failure
d7552c7d-476b-4863-9579-e33c367dffc1,GooglePay,HDFC_PSP,Axis,HDFC,1287,UPI,iOS,40,1,5,0.056,0.983,success
12dffe88-9ca4-4603-9569-f830916c1ebd,GooglePay,SBI_PSP,ICICI,YesBank,2735,UPI,Android,95,13,5,0.092,0.965,success
133ec82e-f940-4b6a-82c8-d64c950644ea,PhonePe,HDFC_PSP,YesBank,HDFC,2931,UPI,iOS,90,16,3,0.014,0.983,failure
340bc61b-ca06-4ed5-af25-18b6851aff17,PhonePe,Axis_PSP,HDFC,HDFC,659,UPI,Android,161,15,2,0.013,0.955,success
de7b0b0b-460b-43be-9334-4cc0ec02c5f3,GooglePay,HDFC_PSP,SBI,SBI,497,UPI,iOS,181,10,0,0.052,0.98,success
b730f160-d1bf-4e4d-81e2-233c69749fa1,PhonePe,HDFC_PSP,Axis,SBI,88,UPI,iOS,80,17,4,0.05,0.988,success
4c3e4cd5-6b35-45bc-954f-9574198a9605,GooglePay,SBI_PSP,Axis,ICICI,527,UPI,iOS,94,15,0,0.095,0.968,success
abce8663-a4dd-4af0-bf1b-f441f1179225,Paytm,Axis_PSP,SBI,YesBank,1199,UPI,Android,285,22,0,0.033,0.962,failure
bebb215d-3c9b-48d2-9511-d43d21558c78,PhonePe,HDFC_PSP,HDFC,HDFC,430,UPI,iOS,111,19,0,0.145,0.974,success
cf8c092b-2671-4e78-a5f7-fc1d76d507d9,Paytm,SBI_PSP,YesBank,SBI,1308,UPI,Android,145,8,3,0.007,0.976,success
0a367b40-eb1f-459c-aef1-971e2cfca751,PhonePe,HDFC_PSP,Axis,ICICI,2197,UPI,Android,156,21,3,0.029,0.974,success
e9c14068-1181-4445-a67e-7729c9317b5e,GooglePay,SBI_PSP,SBI,HDFC,683,UPI,iOS,134,6,1,0.006,0.97,success
49237f8d-9aa9-4473-88ec-611344abbc28,Paytm,SBI_PSP,YesBank,ICICI,849,UPI,Android,147,4,5,0.049,0.968,success
76b76403-b7f6-48b2-ba3a-bbbf4d458318,PhonePe,Axis_PSP,SBI,SBI,1440,UPI,iOS,96,17,4,0.041,0.949,success
44c62aa3-c541-4383-8314-4c57d7d6a710,PhonePe,HDFC_PSP,Axis,SBI,339,UPI,Android,132,5,3,0.019,0.985,success
8a0cc41b-f82f-44c4-ac8c-5024233f77d4,Paytm,Axis_PSP,Axis,ICICI,502,UPI,iOS,167,13,5,0.098,0.962,success
69458b01-091b-4400-ba8a-3d9181576fe3,PhonePe,Axis_PSP,SBI,Axis,959,UPI,Android,196,12,1,0.085,0.951,success
44f4c8a1-393a-4ef2-96eb-ae168dfec766,PhonePe,SBI_PSP,YesBank,ICICI,430,UPI,Android,20,8,1,0.092,0.971,success
53827978-3cea-4ced-8060-cff5446a48b8,Paytm,SBI_PSP,SBI,SBI,675,UPI,iOS,131,16,1,0.036,0.977,success
6d375a83-ae11-4260-95a7-2562b5811681,Paytm,HDFC_PSP,ICICI,HDFC,2297,UPI,Android,155,21,0,0.044,0.979,success
48743063-7319-4b89-a927-63b3adf05aca,PhonePe,SBI_PSP,ICICI,ICICI,1047,UPI,Android,117,7,6,0.051,0.963,success
85c28a44-7893-44c3-a86b-c2b54f561b21,Paytm,Axis_PSP,Axis,ICICI,650,UPI,Android,112,0,2,0.037,0.956,success
399b699d-05ef-4636-8d5f-9eebd11e8bd7,PhonePe,Axis_PSP,SBI,HDFC,767,UPI,Android,137,19,1,0.067,0.958,success
7b476977-6d2f-47ee-8a0b-37b9a08dfa99,GooglePay,Axis_PSP,Axis,Axis,784,UPI,iOS,120,17,4,0.039,0.95,success
4adf16e0-95ff-411a-b6a5-706b9885a69c,GooglePay,SBI_PSP,HDFC,Axis,2073,UPI,iOS,307,23,5,0.036,0.966,success
cae2b79b-5298-4e7c-8683-94957c8e07a4,Paytm,SBI_PSP,Axis,SBI,701,UPI,iOS,91,14,5,0.033,0.968,success
8038380c-dd19-4e71-96e8-80b24737bf73,Paytm,HDFC_PSP,SBI,Axis,713,UPI,Android,39,1,2,0.011,0.98,success
a764a184-b733-4a26-92ba-2caa850d6a03,PhonePe,HDFC_PSP,HDFC,YesBank,2325,UPI,Android,88,12,0,0.023,0.976,success
cd942219-c234-43e6-bb73-703ff90570d3,Paytm,HDFC_PSP,HDFC,HDFC,2058,UPI,Android,148,5,6,0.008,0.979,success
2e1ee5de-8684-4606-8d49-6e6982945056,GooglePay,HDFC_PSP,SBI,SBI,2551,UPI,Android,60,9,6,0.073,0.975,success
3ce6d45f-a823-4998-8bc8-0c8d1aae3415,GooglePay,SBI_PSP,Axis,ICICI,1347,UPI,iOS,159,18,6,0.052,0.965,success
84aa7d05-ba14-4c12-9cf4-c36a0a3c58de,PhonePe,SBI_PSP,YesBank,ICICI,1246,UPI,iOS,118,23,5,0.056,0.97,success
4c8b579a-0c97-48f1-9b90-a57dd8bab12f,PhonePe,Axis_PSP,Axis,YesBank,1564,UPI,Android,288,14,2,0.051,0.955,failure
201b6076-61be-4f06-aa01-746cd438064c,PhonePe,Axis_PSP,ICICI,SBI,1175,UPI,iOS,190,11,2,0.024,0.962,success
0c0a4cea-641a-49e0-8b05-754cb549a294,PhonePe,Axis_PSP,Axis,Axis,841,UPI,Android,160,15,5,0.064,0.96,success
28c067ca-65e2-46ae-a51e-2ac9b80193c1,PhonePe,HDFC_PSP,SBI,HDFC,1537,UPI,Android,79,14,3,0.034,0.978,success
c2362271-37ac-48d7-a7c9-4bea55a0fa89,GooglePay,SBI_PSP,ICICI,HDFC,1070,UPI,Android,209,7,6,0.04,0.973,success
08628795-ff0b-4931-8ea2-36a28ed8f294,PhonePe,HDFC_PSP,SBI,Axis,811,UPI,Android,147,2,5,0.003,0.987,success
13ed37ba-54b1-486f-9c89-640ce33fbfaa,Paytm,Axis_PSP,HDFC,SBI,1159,UPI,iOS,151,11,0,0.034,0.957,success
a56ba528-bfa4-489d-b5ed-9dd9f4053cfd,PhonePe,HDFC_PSP,ICICI,YesBank,2309,UPI,iOS,328,19,3,0.052,0.981,success
11bc5bd5-f807-423f-b16e-413873274165,GooglePay,HDFC_PSP,YesBank,SBI,1154,UPI,Android,173,10,5,0.02,0.978,success
653aacba-89a8-479c-9727-98bd1ea8f12a,GooglePay,SBI_PSP,HDFC,SBI,762,UPI,iOS,297,20,1,0.083,0.971,success
bfaa2efd-ea41-4348-8995-1ac253b238bc,Paytm,Axis_PSP,Axis,Axis,1045,UPI,iOS,49,5,0,0.04,0.957,success
a276ed71-1c33-4e52-b9a9-2a56d0b2c8f7,Paytm,HDFC_PSP,ICICI,YesBank,2413,UPI,Android,350,8,3,0.031,0.974,success
32552af1-be34-4129-a7ce-e4f0c2e937c2,GooglePay,SBI_PSP,HDFC,Axis,1109,UPI,Android,246,5,6,0.058,0.966,success
7595fce6-399b-463a-a076-d409c2102a0b,PhonePe,SBI_PSP,YesBank,ICICI,591,UPI,iOS,102,23,4,0.085,0.967,failure
2ab86f9e-b687-40f9-b3ee-f6905414ead7,PhonePe,SBI_PSP,Axis,YesBank,1336,UPI,Android,60,19,1,0.078,0.979,success
43db7faa-a058-4d98-8352-e861c638cd75,Paytm,SBI_PSP,YesBank,ICICI,312,UPI,iOS,272,14,6,0.028,0.977,success
828ee50f-1638-40c0-9b80-4caaf0b6ab89,GooglePay,SBI_PSP,Axis,Axis,243,UPI,iOS,253,13,5,0.084,0.971,success
698bd7ea-4d6b-4243-830b-43db81fe4500,GooglePay,HDFC_PSP,HDFC,Axis,706,UPI,iOS,86,19,1,0.061,0.982,success
a4193777-a883-4e5b-a839-d33530a6029d,GooglePay,HDFC_PSP,Axis,YesBank,1508,UPI,Android,205,14,6,0.085,0.987,success
635ec838-a183-4710-a84b-37bf3ca4a183,PhonePe,HDFC_PSP,SBI,HDFC,631,UPI,iOS,233,23,6,0.04,0.978,success
7ec43b1e-fd4f-4f84-860c-09861d206a99,GooglePay,HDFC_PSP,HDFC,YesBank,2048,UPI,Android,208,14,3,0.012,0.983,failure
ab1299de-3116-425f-b7e3-2e1481f35f4a,GooglePay,SBI_PSP,YesBank,HDFC,1359,UPI,Android,88,15,2,0.02,0.962,success
51cb3005-d9dc-46b1-851f-a4660dcfefce,PhonePe,Axis_PSP,Axis,HDFC,2804,UPI,Android,81,18,6,0.122,0.944,failure
a28591b0-aff6-4665-a4b4-b202e4375fb5,PhonePe,HDFC_PSP,HDFC,YesBank,691,UPI,Android,110,23,1,0.094,0.973,failure
8b715eea-0054-4d24-a304-e50b256844d4,GooglePay,HDFC_PSP,Axis,Axis,1400,UPI,iOS,106,22,5,0.077,0.977,success
95d941d2-897a-43e5-b6de-dd5603b4dfed,GooglePay,HDFC_PSP,ICICI,Axis,1987,UPI,Android,137,7,3,0.01,0.985,success
f7c2f2ed-a720-4b60-922a-81522eb9536d,PhonePe,SBI_PSP,HDFC,Axis,1523,UPI,iOS,126,11,1,0.071,0.972,success
290955c1-1640-4802-960f-aafc2ec902cc,Paytm,HDFC_PSP,SBI,SBI,498,UPI,Android,74,22,3,0.012,0.977,success
86d01695-3dd9-4952-80f4-228f05b4f7e7,Paytm,Axis_PSP,ICICI,ICICI,899,UPI,iOS,140,12,3,0.032,0.959,success
6936a4f9-5f4e-4402-b22d-7c593a44c4ae,Paytm,SBI_PSP,ICICI,SBI,1774,UPI,iOS,180,14,3,0.024,0.984,failure
d28a0c36-36c6-4f0a-b3b9-de90f5b1b689,PhonePe,HDFC_PSP,HDFC,HDFC,1032,UPI,Android,115,11,2,0.067,0.982,success
621ac6e3-7558-41f4-b351-660a6d865365,Paytm,SBI_PSP,YesBank,YesBank,288,UPI,iOS,71,19,6,0.141,0.966,success
65de0058-e652-418a-b890-84d86aed083d,PhonePe,HDFC_PSP,HDFC,Axis,1148,UPI,Android,128,15,5,0.052,0.985,success
d9859ebd-67c6-4217-a355-77fa58f158df,Paytm,SBI_PSP,ICICI,Axis,1132,UPI,iOS,46,21,5,0.02,0.966,failure
9e7c8795-8cf0-417f-9b13-b2465a2f290e,PhonePe,HDFC_PSP,Axis,SBI,1470,UPI,Android,139,13,3,0.012,0.979,success
fef06913-e85c-4a8b-ba2b-38b2499b03b3,Paytm,SBI_PSP,Axis,YesBank,1355,UPI,Android,178,11,0,0.031,0.975,success
ecc85c0e-139c-4de5-8e4a-1513602cbb08,Paytm,HDFC_PSP,Axis,YesBank,950,UPI,iOS,150,17,3,0.058,0.979,success
